

=== RX BOOT - BER TEST MODE ===
MOD=OOK (20 kHz carrier, adaptive threshold)
BPS_MODE=40 (HALF_SAMPLES=1000, 5000 samples/bit @ 200000 Hz)
Expect: 64-bit preamble + Barker13 (1F35h, gated by 8 preamble bits = 0x55) + 511-bit PRBS-9
Noise floor band: 5000 Hz; lock threshold: BER<0.10
Auto-stop: test will halt 25 min after the first sync.
RX: edge-tracking sync, center-3 voting
Starting decoder...

CSV,600008,120000,6,0,5,2947,1359,4.611469e-01,0.000000e+00,526514.9,9000442.0,366883.8,13.90,12.33
BER: END_SEQ #6 [SLIP] seq_err=217 BER_seq=4.2466e-01 | lock=0 slip=6 BER_cond=0.0000e+00 BER_cum=4.6282e-01
CSV,605008,121000,6,0,6,3066,1419,4.628180e-01,0.000000e+00,435727.9,8998723.0,395186.2,13.57,13.15
CSV,610008,122000,6,0,6,3066,1419,4.628180e-01,0.000000e+00,497782.2,7491785.0,392783.2,12.80,11.78
CSV,615008,123000,6,0,6,3066,1419,4.628180e-01,0.000000e+00,459976.4,8258017.0,385851.8,13.30,12.54
CSV,620008,124000,6,0,6,3066,1419,4.628180e-01,0.000000e+00,453202.9,8474777.0,361052.9,13.71,12.72
CSV,625008,125000,6,0,6,3066,1419,4.628180e-01,0.000000e+00,441934.8,7582903.5,398189.8,12.80,12.34
CSV,630008,126000,6,0,6,3066,1419,4.628180e-01,0.000000e+00,427873.4,8426864.0,392374.9,13.32,12.94
CSV,635008,127000,6,0,6,3066,1419,4.628180e-01,0.000000e+00,469318.0,8741723.0,398397.4,13.41,12.70
CSV,640008,128000,6,0,6,3066,1419,4.628180e-01,0.000000e+00,462890.0,8265519.0,379390.5,13.38,12.52
CSV,645008,129000,6,0,6,3066,1419,4.628180e-01,0.000000e+00,506226.4,8493668.0,374041.8,13.56,12.25
CSV,650008,130000,6,0,6,3066,1419,4.628180e-01,0.000000e+00,451469.2,8873362.0,380469.5,13.68,12.93
CSV,655008,131000,6,0,6,3066,1419,4.628180e-01,0.000000e+00,490781.6,8558328.0,421229.1,13.08,12.42
CSV,660008,132000,6,0,6,3066,1419,4.628180e-01,0.000000e+00,480969.7,8727519.0,383002.8,13.58,12.59
BER: SYNC #7 (gated)
CSV,665008,133000,7,0,6,3127,1445,4.621043e-01,0.000000e+00,507275.0,9392923.0,403181.3,13.67,12.68
CSV,670008,134000,7,0,6,3324,1545,4.648014e-01,0.000000e+00,462510.8,8444575.0,372912.5,13.55,12.61
CSV,675008,135000,7,0,6,3517,1650,4.691499e-01,0.000000e+00,504198.7,9894809.0,415683.4,13.77,12.93
BER: END_SEQ #7 [SLIP] seq_err=260 BER_seq=5.0881e-01 | lock=0 slip=7 BER_cond=0.0000e+00 BER_cum=4.6939e-01
BER: SYNC #8 (gated)
CSV,680008,136000,8,0,7,3650,1684,4.613699e-01,0.000000e+00,522441.3,10172438.0,395965.3,14.10,12.89
CSV,685008,137000,8,0,7,3850,1732,4.498701e-01,0.000000e+00,511308.4,8664790.0,417513.0,13.17,12.29
CSV,690008,138000,8,0,7,4036,1835,4.546581e-01,0.000000e+00,496503.0,10925895.0,447785.5,13.87,13.43
BER: END_SEQ #8 [SLIP] seq_err=181 BER_seq=3.5421e-01 | lock=0 slip=8 BER_cond=0.0000e+00 BER_cum=4.5499e-01
CSV,695008,139000,8,0,8,4088,1860,4.549902e-01,0.000000e+00,537924.9,10536029.0,415160.5,14.04,12.92
